Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,6/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Australia,AUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,
Australia,AUS,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28999996,10.80000019,9.479999542,9.43999958,10.22000027,9.729999542,9.449999809,8.420000076,8.890000343,,,
Australia,AUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,14.51,13.93,12.93,14.54,17.01,15.9,14.68,14.79,14.81,13.46,11.71,12.78,16.29,17.63,17.23,16.28,14.84,14.82,14.66,13.54,12.44,11.23,12.29,11.73,11.28,10.87,10.34,9.47,9.25,8.6,10.35,11.13,10.78,10.96,11.36,12.47,11.91,11.4,11.47,10.68,10.6,13.18
Australia,AUS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,,28.86,,,,,35.17,,,,,37.13,,,,,43.82,,,43.58,44.77,44.75,44.64,44.66,45.3,46.28,48.29,48.94,49.86,51.23,52.25,51.98,51.94,51.7,52.6,53.6,53.79,53.58,53.64,53.63,54.51,55.05,55.24,55.91,55.69,56.97,57.52,58.07,58.55,58.75,58.61,58.86,58.77,58.68,58.65,59.11,59.34,59.85,60.49,60.96,60.22
Australia,AUS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.84999847,62.18000031,62.11999893,62.36000061,63.04000092,63.45999908,63.68000031,63.95999908,64.22000122,63.56999969,64.62000275,64.63999939,65.11000061,64.75,64.87000275,64.55000305,64.68000031,64.15000153,64.66000366,64.90000153,65.44000244,65.5,65.94999695,65.84999847,67.34999847,67.41000366,66.98999786,66.48000336,67.54000092,
Australia,AUS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,0.720000029,0.870000005,0.730000019,0.670000017,0.699999988,0.610000014,0.579999983,0.620000005,0.610000014,0.439999998,0.360000014,0.319999993,0.300000012,0.239999995,0.239999995,0.219999999,0.180000007,0.200000003,0.230000004,0.180000007,0.159999996,0.200000003,0.219999999,0.189999998,0.180000007,0.150000006,0.159999996,0.170000002,
Australia,AUS,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,40.01,41.25,41.42,40.84,40.03,41.01,42.22,44.09,44.72,45.92,47.72,48.49,47.22,46.78,46.53,47.67,49.26,49.36,49.26,49.71,50.06,51.2,51.5,51.84,52.57,52.61,54,54.69,55.29,55.87,55.57,55.46,55.74,55.64,55.39,55.03,55.52,55.91,56.46,57.28,57.85,56.39
Australia,AUS,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.849999905,3.609999895,3.619999886,3.519999981,3.49000001,3.390000105,3.470000029,3.450000048,3.5,3.430000067,3.450000048,3.029999971,2.619999886,2.680000067,2.450000048,2.359999895,2.269999981,2.220000029,2.220000029,2.279999971,1.889999986,1.919999957,1.669999957,1.830000043,1.850000024,1.679999948,1.649999976,1.679999948,1.710000038,
Australia,AUS,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,16.9,,,,16.6,,,,16.6,,,,,,16.7,,,,,,16.4,,16.5,16.4,,,,15.9,,16.1,,,,16.1,,,,,,
Australia,AUS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.093506,2277.918945,2438.218262,2561.377686,2752.94458,2841.891357,3012.49292,3181.015625,3297.279053,3553.898193,3587.327637,3760.759766,3778.473633,4161.620117,4283.14209,4388.905273,4612.809082,4725.449707,5004.866699,,
Australia,AUS,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
Australia,AUS,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.8,1.9,1.9,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
Australia,AUS,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,14,14,14,14,14,15,15,16,16,18,18,19,20,20,21,20,,,
Australia,AUS,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,
Australia,AUS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,12.6,12.3,11.8,11.5,11.4,10.9,10.6,10.5,10.1,9.9,9.8,9.3,9.3,9.3,9.3,9,8.7,8.7,8.6,
Australia,AUS,Number of infant deaths,SH.DTH.IMRT,4573,4518,4458,4398,4348,4319,4317,4342,4385,4419,4415,4351,4217,4014,3757,3471,3185,2929,2718,2557,2443,2367,2320,2289,2263,2231,2190,2138,2076,2001,1912,1815,1717,1625,1542,1473,1416,1367,1326,1292,1262,1243,1237,1243,1256,1268,1274,1272,1260,1236,1200,1157,1114,1075,1044,1021,1006,994,984,972,
Australia,AUS,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.03172,,,,,,,,,,,,,,,,,16.08962,16.77557,16.54706,17.13625,14.98139,,,,
Australia,AUS,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.901229858,5.489769936,7.607419968,6.9052701,7.493319988,7.697189808,,
Australia,AUS,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,81.09338379,,,,,,,,,,,,,,,,,,,,,,,134.3547516,132.6182709,143.2338715,148.6360016,152.9359741,,,,,,,,,,,,,,,,,,157.1676636,153.0131989,150.3114777,132.7728882,,
Australia,AUS,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.69092941,36.07574844,38.53622055,39.52695847,42.82300949,43.83345032,45.13925934,46.57024002,50.07019043,45.75682068,42.42926025,49.31291962,50.06156921,51.84963989,53.00374985,,
Australia,AUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,96.54105,,95.15404,94.52301,97.27922,98.30379,99.97696,99.98407,99.97685,99.95414,99.90612,99.093,98.11419,96.30331,96.34697,97.0215,97.57306,98.24894,98.36512,97.97447,97.38874,97.15609,96.73898,96.43436,94.99609,95.40056,94.98368,94.91501,94.54912,94.48531,93.95538,94.02894,95.01722,95.375,95.675,95.78078,96.55403,96.67832,96.81221,97.10396,97.67766,97.98651,97.48417,97.13516,97.10963,96.7724,96.4991,,,
Australia,AUS,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,7.02136,,7.12441,7.30229,7.06926,6.8324,6.34531,5.94996,5.9051,5.81767,5.66025,5.7661,6.2899,6.70036,5.60592,5.60923,5.49864,5.39764,5.4779,5.53068,5.96698,6.09515,6.46561,6.62561,5.99679,5.86716,5.88019,5.88282,5.95951,6.05467,6.10715,6.3275,6.42333,6.60769,6.61007,6.73426,6.77583,6.54392,6.60351,7.19905,7.26147,7.17933,6.98933,6.94212,3.79315,3.75765,3.78892,,,
Australia,AUS,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,,48.61524,48.61501,48.6313,48.65929,48.53784,48.55789,48.62715,48.65257,48.65822,48.62898,48.5754,48.57341,48.49309,48.41508,48.56699,48.57691,48.59099,48.63513,48.63011,48.5992,48.60162,48.6384,48.64784,48.66767,48.64499,48.65248,48.64077,48.65631,48.67523,48.63367,48.63918,48.60689,48.62008,48.61707,48.59218,48.60962,48.59936,48.61558,48.59962,48.59299,48.59964,48.56895,48.57571,48.55813,48.60404,48.64006,48.67265,,,
Australia,AUS,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Gross domestic savings (current US$),NY.GDS.TOTL.CD,,,5754283794,6435211110,7420763803,8063612947,8021054989,9475865158,9662896181,11649680815,13485272707,14260275507,16073598131,19695067265,28412675018,26486412672,27562082440,28396421198,28691630950,34900602067,40133704735,46124463021,50604656295,39309312120,47930628509,46529109458,44821628428,45777527792,62561845169,84164156013,85763755290,80061219684,71559640083,71145306352,77169145624,88422928423,97663125948,1.09474E+11,98973750254,92362451435,1.00269E+11,89168187185,96629866053,1.11539E+11,1.49802E+11,1.7209E+11,1.92394E+11,2.21185E+11,2.75277E+11,2.56146E+11,2.95952E+11,3.83708E+11,4.25098E+11,4.19261E+11,3.86213E+11,3.3449E+11,2.79201E+11,3.27641E+11,3.5693E+11,3.59034E+11,3.47015E+11
Australia,AUS,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67592E+11,4.0386E+11,4.14485E+11,4.22447E+11,4.43397E+11,4.6576E+11,4.94567E+11,5.27599E+11,5.55291E+11,5.88097E+11,6.20141E+11,6.61159E+11,7.05066E+11,7.54253E+11,8.0096E+11,8.61039E+11,9.22371E+11,9.9643E+11,1.08659E+12,1.17731E+12,1.26015E+12,1.30121E+12,1.41662E+12,1.49946E+12,1.53631E+12,1.59853E+12,1.6246E+12,1.66071E+12,1.76237E+12,1.84856E+12,1.95268E+12,1.98544E+12
Australia,AUS,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,13937268439,14007793627,16061435577,16049053840,20608267466,19580874965,19859837089,21909812202,22041505208,24080695183,28560365017,29351547756,29562252019,35896164933,36246625439,36210809883,35900070935,37236641421,34634652143,37346185053,41450331821,39110397424,39412312773,39025867052,43020694297,48891971374,45929937325,47779087685,56302107196,65311572324,68601454614,72312564026,76713243527,78994306608,84064182734,90647350935,1.02853E+11,1.17421E+11,1.22117E+11,1.18336E+11,1.3525E+11,1.49395E+11,1.50764E+11,1.53768E+11,1.67368E+11,1.8955E+11,2.16005E+11,2.41016E+11,2.64819E+11,2.90735E+11,2.93374E+11,3.5637E+11,3.74636E+11,3.56836E+11,3.63754E+11,3.48162E+11,3.34715E+11,4.03628E+11,4.28362E+11,4.7081E+11,4.65816E+11
Australia,AUS,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156977932.2,151600005.2,145923872.1,123711714.2,123360509.5,132476625.6,137738223.6,144522646.2,126432594.3,116633304.7,121265412.1,106898535.6,106281155.2,118854399.8,146298243.9,162877634.6,171020146.1,192356048,229875151.1,200138868.9,240973734,285395276.6,303316300.2,308158249.3,290816679,270730925.2,229121682.9,243568487.4,262449765.5,267526445.7,
Australia,AUS,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53461E+11,,,,,,,,,,
Australia,AUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.82682118,12.60021472,12.61128615,12.90581578,13.23879251,13.15797455,12.77618039,12.33533409,12.49470751,11.97840491,11.59373161,11.00322523,10.55958677,10.8703306,10.89044747,10.33607952,9.886795861,9.280843885,9.19560049,8.440060469,7.989864826,7.351572967,7.030140224,6.59796512,6.358216612,6.290282968,6.077687067,5.800311058,5.787153244,5.644396419,5.7196951
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,27.04967446,27.42192842,26.56795406,26.83295147,28.69598002,28.48136793,28.05569246,26.77031906,26.77683684,25.28282272,26.19196223,25.59160589,24.79318407,25.16935695,26.36215822,29.00968254,26.90006488,28.66956721,28.21509927,29.66514036,32.34392668,31.6487229,30.3671689,29.21488499,28.58214061,32.56161346,33.08907163,32.58478877,32.63463718,32.1299138,32.21982865,32.25496701,33.10971554,35.4659594,36.52589316,37.80155166,38.33233194,38.07481123,40.07043056,39.13464841,41.02901118,44.36520836,41.55727587,40.29614463,37.12073437,39.27118264,41.60422709,42.05143968,42.8703327,45.79790421,40.64967173,41.90673306,43.21034667,41.20843035,42.50649034,41.49437308,40.77764142,41.81872035,43.26264768,45.71045947,43.97785275
Australia,AUS,Gross capital formation (current US$),NE.GDI.TOTL.CD,,,5662448202,6639041326,7304289394,8710941875,8905812521,10021278979,10790682047,12337327808,13628625826,14512263411,15834112150,18120435618,27195283714,26083572306,27765032144,29755677908,30592149786,37570146541,40626183844,50727969349,57890323293,44852597099,51535953632,50582956202,51966284275,51833642139,66049912689,88793257878,90133897653,78951416686,72740905945,73669898820,78349360083,95648945649,99480273141,1.0828E+11,1.02481E+11,1.01871E+11,1.09237E+11,88841901900,96661783173,1.21363E+11,1.66426E+11,1.91095E+11,2.05944E+11,2.35212E+11,3.02124E+11,2.54182E+11,3.07751E+11,3.70213E+11,4.28942E+11,4.39689E+11,3.92488E+11,3.55099E+11,3.06708E+11,3.1976E+11,3.51467E+11,3.2396E+11,2.96199E+11
Australia,AUS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2155000000,2176000000,2476000000,2497000000,3169000000,3061000000,3148000000,3496000000,3586000000,3909000000,4781000000,5103000000,5704000000,7040000000,7925000000,10160000000,11253000000,13469000000,14295000000,16968000000,22093000000,22682000000,23774000000,25709000000,28970000000,35848000000,39059000000,44264000000,51780000000,55675000000,61170000000,66571000000,70511000000,77916000000,83861000000,88611000000,99923000000,1.06476E+11,1.15241E+11,1.13758E+11,1.28494E+11,1.56706E+11,1.56693E+11,1.52944E+11,1.48127E+11,1.68472E+11,1.98229E+11,2.19531E+11,2.37366E+11,2.89894E+11,2.5777E+11,3.03673E+11,3.22096E+11,3.06588E+11,3.36322E+11,3.24674E+11,3.19705E+11,3.73724E+11,4.03391E+11,4.7081E+11,4.74822E+11
Australia,AUS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60714E+11,1.70384E+11,1.80289E+11,1.87702E+11,1.96231E+11,2.07791E+11,2.21226E+11,2.31652E+11,2.45576E+11,2.62993E+11,2.7735E+11,2.94566E+11,3.07173E+11,3.21299E+11,3.46115E+11,3.62994E+11,3.77365E+11,4.0919E+11,4.35644E+11,4.46629E+11,4.70473E+11,5.07726E+11,5.28716E+11,5.62242E+11,5.84839E+11,6.0122E+11,6.3087E+11,6.39789E+11,6.70359E+11,6.92304E+11,6.72505E+11
Australia,AUS,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.043515157,6.915018271,6.791905229,6.549262014,6.362019335,6.381093534,6.260891976,6.004087296,5.761081646,5.686301618,5.388234846,5.208765829,5.182884007,5.233755852,5.354593312,5.281482376,5.235224825,5.199497282,5.264887018,5.284417927,5.126110534,5.091182864,5.020280657,4.836930627,4.568986829,4.494058022,4.810116152,5.222437611,5.577905241,5.441281916,5.163764573,5.116305254,
Australia,AUS,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.15479471,94.41071294,98.49601693,87.50986372,87.80201784,100,99.24315489,101.8202485,110.1871916,135.531495,166.1132042,193.2622999,221.320618,293.182255,241.6315821,332.9151156,425.4443373,401.8684712,396.0848844,375.7215009,293.8505501,301.3986205,361.8747222,402.5300045,424.3045207,
Australia,AUS,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.002240352,5.740229983,7.44637745,8.941783693,9.441998432,6.667242286,8.094224854,7.54949416,6.84780038,6.849037304,5.900520567,5.596385289,5.182898003,5.026766647,4.567731493,4.589177109,5.146076958,6.7299749,6.63619559,4.018193182,3.059560082,2.5989531,3.701469425,4.630803588,5.941683692,6.347335611,6.405484364,5.394146912,5.723460348,5.870112243,5.89002742,7.661292005
Australia,AUS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,3.081147041,2.298738139,2.445076014,2.104529045,2.480896412,2.74302939,2.536254243,2.873202465,2.71258373,3.218564887,3.033495008,2.743616761,3.051487674,3.08704881,2.946776164,2.986446775,2.2526584,1.878846201,1.949955827,2.486936247,2.027043617,1.619290593,1.56599561,1.575264918,1.734931049,1.445907316,1.29899532,1.368337707,1.338142586,1.455544365,1.322630879,1.214536306,1.271676057,1.046253934,0.964073319,1.167999181,1.232441028,1.36236808,1.166313926,1.318134487,1.128413622,1.132693424,1.212851296,1.279158001,0.51343339,0.467519957,0.772269029,0.810015799,1.738108298,4.044376586,3.825466725,4.092331829,3.476195039,3.366051576,3.170648894,3.007294191,1.556095434,5.577045879,2.279795162,1.791937682,
Australia,AUS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,6.423563138,5.927025995,5.712271152,5.657640121,5.705679639,5.555018832,5.681695939,5.590456377,5.592867804,6.133805912,5.707648974,5.714640898,5.040500762,5.325713401,6.571021398,5.867007851,5.455336143,5.204430915,4.561255981,4.571457788,5.708760571,5.55415402,5.260094377,5.339103832,5.466893548,5.219498131,4.800601241,5.029757797,5.219888575,5.043264211,4.987079233,4.999334156,4.956547933,4.852901731,4.910177358,4.737756382,4.804384458,4.554207287,4.94222006,4.869176608,5.134400547,4.804231478,4.74464613,4.770724596,5.035849415,4.806423813,5.591237153,5.306835694,5.142195668,5.054584998,5.689209666,6.196155155,6.562558896,7.100549916,6.474606142,6.519643502,7.159051977,
Australia,AUS,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.33644,,11.99313,,,12.43509,12.68009,12.73222,12.60721,6.734685,6.601477,5.785718,5.924733,6.246978,5.971115,5.330179,5.400301,5.520917,5.472489,0.1926712,0.0482096,0.0461435,0.0471726,0.0518258,0.0457845,0.0483132,0.0467364,0.0481388,0.046141,
Australia,AUS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8130000000,9519000000,9456000000,8130000000,9258000000,9375000000,9222000000,10044000000,12620000000,15212000000,16750000000,17538000000,21774000000,23986000000,24566000000,28472000000,31582000000,31557000000,30617000000,33569000000,34269000000,37019000000,41747000000,45098000000,45729000000,
Australia,AUS,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.948038692,0.98350323,1.004484853,1.013342273,1.011395789,0.996397634,1.037047222,1.059383381,1.059169642,1.03324093,0.981068253,1.01362731,1.030718835,1.03343006,1.021114813,0.991684599,1.028190422,1.05025701,1.058913372,1.055326281,1.03948773,1.094236436,1.13544543,1.162502664,1.177261125,1.18158986,1.246866281,1.300987586,1.344542586,1.378741362,1.40416126,1.502076319,1.589148338,1.660147845,1.71031782,1.739485798,1.816310457,1.864487239,1.889248008,1.904082062,1.921952334,2.045739033,2.171134213,2.292148832,2.402177631,2.498602542,2.6232868,2.728085619,2.810431009,2.867393925,2.900976698,2.974987028,3.034163601,3.087860114,3.141048955,3.194948913,3.278878023,3.348301102,3.408018824,3.46425963,3.524129581
Australia,AUS,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.476931033,4.50099392,4.538479756,4.587671179,4.644452927,4.703833456,4.705938223,4.722078947,4.741467592,4.741762073,4.710107671,4.657699521,4.568565174,4.481243422,4.442604246,4.470209038,4.514237106,4.616542548,4.747967493,4.863256481,4.934764122,4.974338445,4.97833812,4.951903901,4.903121802,4.836343197,4.724783433,4.597839076,4.470294936,4.366516182,4.304156446,4.292245429,4.315819417,4.362188507,4.419157683,4.483503362,4.567838669,4.650071261,4.738053207,4.86016015,5.041027941,5.267500523,5.556803217,5.858838309,6.100134222,6.239172741,6.245593842,6.157831809,6.019852469,5.8978772,5.831585039,5.822469159,5.8537465,5.903881137,5.948959187,5.979008591,6.016962308,6.052667989,6.076572898,6.07561234,6.043173966
Australia,AUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.20809883,61.11533236,61.1937313,61.38089204,61.58636617,61.7606167,61.94903089,62.12354005,62.26670086,62.41008322,62.60034172,62.77809794,62.96047522,63.15747546,63.39293392,63.68079285,63.82655492,64.12142077,64.48638788,64.81995421,65.07556515,65.43979821,65.65725618,65.79074162,65.9384461,66.136631,66.21492273,66.39714795,66.61860639,66.78262741,66.8518331,66.86032658,66.7811313,66.66259923,66.58220463,66.57259343,66.55571851,66.59819699,66.67638671,66.74819485,66.793903,66.92790583,67.04806589,67.15320284,67.24543778,67.31412183,67.48309718,67.61745743,67.68373866,67.67151777,67.59110796,67.33382876,67.08384074,66.82679484,66.55144441,66.25804941,65.90657302,65.5309417,65.15290773,64.80335154,64.49451692
Australia,AUS,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,29.75630543,29.79874167,29.68865514,29.48345006,29.2707051,29.09729407,28.98756096,28.89243038,28.82391043,28.74525373,28.60598228,28.30819846,28.01113584,27.69783592,27.33422787,26.90116334,26.60990037,26.14167025,25.58997193,25.08150566,24.67638379,24.15427397,23.82547479,23.60086934,23.3449384,23.00267112,22.78056296,22.42605338,22.01957055,21.67809991,21.44616253,21.2392938,21.13731049,21.09515207,21.03392105,20.91489903,20.80278284,20.64328307,20.45274302,20.26428403,20.09174302,19.88125371,19.67258833,19.47037316,19.27833055,19.1071867,18.9164397,18.76235901,18.6533195,18.56981165,18.488043,18.49222766,18.4407031,18.368456,18.31763637,18.30384478,18.3735247,18.48758814,18.61213003,18.69520828,18.71048435
Australia,AUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.3,19.9,19.5,19.1,18.7,18.5,18.3,18.2,18.1,18,17.8,17.4,16.8,16.1,15.3,14.4,13.5,12.6,11.9,11.3,10.8,10.4,10.1,9.8,9.6,9.3,9.1,8.8,8.4,8,7.6,7.1,6.7,6.3,6,5.8,5.6,5.4,5.3,5.2,5.1,5,5,4.9,4.8,4.8,4.7,4.5,4.4,4.2,4,3.8,3.6,3.5,3.3,3.3,3.2,3.1,3.1,3.1,
Australia,AUS,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,11,41,29,57,37,23,38,38,47,27,27,21,15,10,10,20,35
Australia,AUS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.68000031,,8,6.869999886,,5.75,5.800000191,5.289999962,4.659999847,4.269999981,3.660000086,4.519999981,3.359999895,3.349999905,5.599999905,4.760000229,4.190000057,4.730000019,5.179999828,,,,,,,
